"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RGF2",4.60687143093883e-05,-8.79648964871947,0,0.108,0.8224186878512
"AT1G56680",4.60687143093883e-05,-8.30364124236123,0,0.108,0.8224186878512
"RGF3",4.60687143093883e-05,-9.00093242032735,0,0.108,0.8224186878512
"ASL5",4.60687143093883e-05,-7.5846228483975,0,0.108,0.8224186878512
"ADF9",4.60687143093883e-05,-8.48069827355776,0,0.108,0.8224186878512
"AT2G27710",4.64957157849024e-05,-1.14128734305723,0.352,0.541,0.830041518192078
"AT1G76670",4.65342484985833e-05,1.88715566109245,0.31,0.13,0.830729404196708
"AT4G29390",4.71787669615867e-05,-1.10848624786694,0.193,0.4,0.842235347798246
"AT2G05220",4.8151103559867e-05,-1.67062926013722,0.138,0.33,0.859593500750746
"NLM1",5.17660449356194e-05,-0.7250496900009,0.048,0.211,0.924127434190677
"ATARCA",5.31919166781575e-05,-0.977221243181151,0.186,0.384,0.949582096538467
"NAP57",5.3201311939381e-05,-3.25421462027746,0.041,0.184,0.94974982074183
"MYB66",5.38012628070801e-05,-2.58296080519407,0.007,0.124,0.960460143631994
"FIB1",5.44148037313365e-05,-2.65219369809964,0.069,0.227,0.97141307621182
"FIB2",5.50236693596319e-05,-4.84508983327816,0.014,0.135,0.982282545408148
"HSP17.4",5.51541329671508e-05,-1.12525866697926,0.124,0.314,0.984611581729576
"AT4G14320",5.96159363032051e-05,-1.41102608568695,0.11,0.286,1
"HSP70",5.9905086631592e-05,-0.884681240329717,0.159,0.351,1
"AT1G18740",6.06276157934354e-05,-1.97610533986381,0.021,0.151,1
"AT2G40510",6.19694386771607e-05,-2.3250544651479,0.09,0.254,1
"AT4G18100",6.60588373499312e-05,-1.00907380165331,0.283,0.492,1
"AT4G11290",6.7601562326273e-05,3.41884269475502,0.186,0.054,1
"AT5G47210",6.78761320678868e-05,-2.32876014215931,0.083,0.243,1
"NADP-ME2",6.8925723205817e-05,2.44204412681829,0.228,0.076,1
"CuAO1",6.9102907819862e-05,-5.53501850097932,0.007,0.119,1
"LEA14",7.10070719776033e-05,-1.54819107081725,0.048,0.2,1
"APM1",7.19290920252437e-05,-0.887212263278579,0.069,0.227,1
"AT1G31950",7.32890369177016e-05,-7.16595156278685,0,0.103,1
"AT1G54890",7.32890369177016e-05,-8.36527045855313,0,0.103,1
"ELP",7.33110904226679e-05,1.61494561410285,0.441,0.265,1
"TUA5",7.66932489115712e-05,1.69954337747923,0.421,0.249,1
"ENODL17",7.67985918237104e-05,1.95824682833524,0.366,0.189,1
"AT5G27700",7.68125226438861e-05,-2.16690294365044,0.11,0.281,1
"TUB6",7.71366805679772e-05,1.54922038484421,0.359,0.173,1
"AT3G08520",8.15412006980862e-05,-1.30197685967651,0.221,0.405,1
"RS27A",8.49358900365702e-05,-2.32937065821229,0.062,0.216,1
"AT3G55750",8.49722080364004e-05,-1.73328555984535,0.186,0.368,1
"ROF1",8.50639254187261e-05,-0.941556820333044,0.248,0.459,1
"AT3G16080",8.83468922106783e-05,-1.32082068682261,0.207,0.4,1
"HMG1",8.87558506117315e-05,1.60071988020626,0.393,0.216,1
"ADF3",8.89359655304339e-05,1.44460952941721,0.359,0.173,1
"AT1G74050",9.02225358968957e-05,-1.39770692039085,0.172,0.351,1
"ATMS1",9.17325523480212e-05,0.879324533698368,0.697,0.73,1
"ADS2",9.39686549773036e-05,1.08057612152754,0.462,0.276,1
"mtHsc70-1",9.66096725471191e-05,-2.80945977747131,0.048,0.189,1
"AT1G29418",9.98880179580726e-05,-3.92168148604899,0.014,0.13,1
"XYL1",0.000103222245245894,-2.92336875734788,0.048,0.189,1
"AT5G40830",0.000105907323817184,3.0740545053227,0.131,0.022,1
"AT2G37050",0.000117381415659418,3.36909915847895,0.138,0.027,1
"AT4G28650",0.000117698616475638,2.36334395853828,0.186,0.054,1
"LBD13",0.000118075185927484,-4.42141233736497,0.007,0.114,1
"AT3G11120",0.000118467090011089,-1.39748632322421,0.152,0.324,1
"P5CR",0.000119827500792674,-1.2874427062361,0.145,0.319,1
"CESA6",0.000122381061367008,1.88558099633502,0.359,0.189,1
"EIR1",0.000123840025345243,-0.540205683344964,0.11,0.297,1
"AT5G58750",0.000124044823863349,-3.83767677245698,0.007,0.114,1
"STV1",0.000128775945515976,-0.737033596493164,0.366,0.562,1
"ABCI21",0.000137014258315423,1.1126492265792,0.269,0.103,1
"AT5G35530",0.000138646633516466,-0.922102969135954,0.131,0.314,1
"ROC5",0.000139067625177259,-0.448639852918205,0.386,0.584,1
"RPL16B",0.000139393712167239,-0.999170953687002,0.241,0.432,1
"AT1G63430",0.000139567199542313,4.75282698876173,0.103,0.011,1
"HIT3",0.000144302152078157,-1.16359507403399,0.076,0.232,1
"FLA8",0.000150008000975871,3.39909993653527,0.145,0.032,1
"FLS1",0.000150876700822159,2.63821644328863,0.221,0.081,1
"GSTU19",0.000164059907669211,-1.32473945802284,0.172,0.346,1
"AT3G11930",0.000165589267404768,3.45616579294716,0.103,0.011,1
"BZS1",0.00017134328355076,2.57399831460769,0.159,0.038,1
"AT2G40205",0.000173070479656435,-1.86147789807314,0.2,0.357,1
"NOP56",0.000177393095909673,-1.95403487591073,0.041,0.173,1
"AT3G12710",0.000178505118228777,2.64948180108726,0.138,0.027,1
"AT3G60770",0.000180261021853404,-0.837087914572051,0.269,0.465,1
"CCoAOMT1",0.000188181672295399,2.77951759898094,0.248,0.103,1
"AT4G17390",0.000188996184703954,-1.16575089959163,0.262,0.459,1
"FLA2",0.0001915480759632,2.82250918246909,0.145,0.032,1
"AT3G04840",0.000193620140498252,-0.351806835354951,0.214,0.427,1
"RPS10B",0.000198093031569003,-1.32034293516122,0.269,0.438,1
"GSTF8",0.000213286701246226,-0.45603226851553,0.448,0.632,1
