"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"DI21",3.6570575894343e-17,-4.09690627353078,0.049,0.988,6.52857920865812e-13
"AT4G31290",2.16175979210568e-14,-3.20873219566854,0.073,0.938,3.85917358086707e-10
"AT2G31390",5.31202082548535e-14,-7.74823837188126,0,0.79,9.48301957765645e-10
"HSC70-1",3.23303126344992e-13,-1.64482042466704,0.512,1,5.7716074115108e-09
"TRX3",3.66800474930854e-13,-2.24442269297532,0.073,0.926,6.54812207846561e-09
"AT2G44120",3.88208140973287e-13,-4.36340663408076,0.024,0.802,6.93029173265512e-09
"AT3G56880",1.37612476549117e-12,-2.54959161872206,0.024,0.79,2.45665793135484e-08
"AFO",2.48146819230932e-12,10.4297672867555,0.512,0,4.42991701691059e-08
"NOP10",2.5024273420863e-12,-3.24048558582561,0.049,0.827,4.46733329109245e-08
"P5CR",3.11173105200439e-12,-2.87625742646243,0.098,0.889,5.55506227403824e-08
"RPS18C",3.459475674626e-12,-2.5455746255139,0.073,0.877,6.17585597434234e-08
"ATG2.1",4.45244645744424e-12,-3.12005838651564,0.049,0.815,7.94850741582945e-08
"LCR69",5.27000521872282e-12,7.47584000639486,0.585,0.049,9.40801331646397e-08
"GRP4",6.12766360286009e-12,-2.99496930828812,0.049,0.815,1.09391050638258e-07
"AT5G59850",8.09001423299901e-12,-1.82005625017226,0.122,0.951,1.44422934087498e-07
"AT3G14600",9.4699148213598e-12,-2.07010058078862,0.171,0.975,1.69056919390915e-07
"PDF1",1.00464069992941e-11,10.7769441408993,0.488,0,1.79348457751397e-07
"AT1G74050",1.03252203974041e-11,-2.63360899977184,0.073,0.852,1.84325834534458e-07
"AT1G09590",1.20790128101375e-11,-1.79910746605249,0.098,0.901,2.15634536686574e-07
"AT1G22190",1.20852349212988e-11,-7.1975692972557,0,0.691,2.15745613815026e-07
"AT2G17360",1.52539040643014e-11,-2.14935495656896,0.195,0.988,2.72312695355909e-07
"AT2G36160",1.65166331204234e-11,-1.71382039113599,0.146,0.963,2.94854934465798e-07
"cICDH",1.70977928306715e-11,-1.80003619152154,0.073,0.852,3.05229797613147e-07
"AT3G02080",1.98712411615958e-11,-1.86822655389405,0.098,0.901,3.54741397216808e-07
"FAD3",2.27534184298545e-11,-7.25582233150934,0,0.679,4.06194025809762e-07
"AT5G02450",2.39255706748115e-11,-1.94447518687103,0.146,0.988,4.27119287686735e-07
"AT5G02960",2.57356346609952e-11,-1.6870912365094,0.317,1,4.59432549968086e-07
"RPS11-BETA",2.89232115133736e-11,-2.04274372409843,0.122,0.926,5.16337171936746e-07
"AT2G29500",3.22300266249017e-11,-2.58814347939972,0.073,0.827,5.75370435307745e-07
"THI1",4.57702057129346e-11,8.49213647013473,0.488,0.012,8.17089712387308e-07
"AT5G27850",5.22088786868966e-11,-1.84636671407779,0.195,0.963,9.32032902318478e-07
"CDPK6",7.23424049146434e-11,-1.17868299590853,0.098,0.889,1.29145661253621e-06
"AT3G03920",9.78573110972487e-11,-1.67144281110561,0.171,0.963,1.74694871770808e-06
"AT1G11670",1.10972692717573e-10,-3.6607240140613,0.024,0.704,1.98108451039411e-06
"AT4G36130",1.21471886288472e-10,-1.73201578239079,0.073,0.815,2.16851611402179e-06
"AT4G33865",1.28479571921024e-10,-1.90513970094193,0.122,0.901,2.29361731793412e-06
"AT3G01790",1.49830669239872e-10,-2.31368793434981,0.049,0.753,2.67477710727019e-06
"AT5G23900",1.51814294093202e-10,-1.51170099188604,0.073,0.815,2.71018877815183e-06
"AT5G27120",1.54928282217279e-10,-1.60123634142615,0.098,0.852,2.76577969414286e-06
"AT4G02230",1.55588401836829e-10,-2.53254031986158,0.049,0.753,2.77756414959107e-06
"HIT3",1.9019827028457e-10,-1.80017284846026,0.073,0.802,3.39541952112014e-06
"ALDH7B4",2.01269088272962e-10,-2.5206885399055,0.049,0.741,3.59305576384892e-06
"RP1",2.07824532388527e-10,-1.33776120907233,0.512,1,3.71008355219998e-06
"AT5G27700",2.14154910404865e-10,-1.12858212323047,0.098,0.864,3.82309346054766e-06
"AT4G27090",2.25078916236751e-10,-1.21890603860502,0.61,1,4.01810881265848e-06
"AT1G77940",2.2580734866257e-10,-1.6143081353185,0.195,0.988,4.03111278832421e-06
"ERD10",2.42792277795013e-10,-2.37008502942815,0.049,0.741,4.33432774319657e-06
"EXPA9",2.59937156991519e-10,-7.32780042857312,0,0.63,4.6403981266126e-06
"AT5G08690",2.6381571076003e-10,-2.02788325246026,0.146,0.901,4.70963806848805e-06
"AT2G21160",3.27213204096344e-10,-1.66682450052383,0.049,0.741,5.84141011952793e-06
"AT1G74270",3.65327181824665e-10,-3.46091726626137,0.024,0.679,6.52182084993392e-06
"AT3G44010",3.83763506403172e-10,-1.79902332069408,0.195,0.988,6.85094611630942e-06
"AT1G57720",4.12778050340732e-10,-1.01835068835504,0.098,0.852,7.36891375468275e-06
"FAD2",4.291522834058e-10,-1.73647026934547,0.098,0.84,7.66122656336035e-06
"AT1G20220",5.86570003080548e-10,-1.97214815360003,0.049,0.728,1.04714476949939e-05
"AT1G52930",5.86570003080548e-10,-1.44580549242806,0.049,0.728,1.04714476949939e-05
"IPP2",6.29921268701262e-10,-2.42561147990958,0.073,0.765,1.12453544888549e-05
"GSTF8",6.339322629733e-10,-2.05273306000467,0.098,0.815,1.13169587585994e-05
"AT3G56340",6.92126339712216e-10,-1.41039172704952,0.171,0.963,1.23558394165425e-05
"SEC61 BETA",6.96831966504702e-10,-1.40686482873525,0.049,0.716,1.24398442660419e-05
"ATL5",7.72122578790458e-10,-1.8200117230818,0.244,0.975,1.37839322765672e-05
"ACP2",8.27028727387356e-10,-1.47799053985836,0.122,0.877,1.47641168413191e-05
"NUDT21",8.31456658288393e-10,-7.51825514882983,0,0.605,1.48431642637644e-05
"AT1G70780",9.05545638547853e-10,-1.54486453865713,0.171,0.975,1.61658007393563e-05
"AT3G62870",9.09147432863369e-10,-1.27973315773902,0.512,1,1.62300999714769e-05
"AT5G02050",1.07646500073538e-09,-3.60678319320449,0.024,0.654,1.92170531931279e-05
"GSR 1",1.07646500073538e-09,-3.72988751224379,0.024,0.654,1.92170531931279e-05
"AT2G40510",1.18192959540522e-09,-1.51458286026352,0.073,0.765,2.1099807137174e-05
"AT3G13580",1.20364541487094e-09,-3.324768546521,0.024,0.654,2.14874779462759e-05
"OEP16-3",1.24920768203543e-09,-2.29016739103102,0.024,0.654,2.23008555396965e-05
"AT4G32020",1.29217984697408e-09,-1.83677508044714,0.073,0.765,2.30679946281813e-05
"FBA8",1.42831384773715e-09,-1.50266128028718,0.195,0.988,2.54982588098037e-05
"STZ",1.4674214433694e-09,-6.89306688957989,0,0.593,2.61964076070305e-05
"AT3G58610",1.62073887327334e-09,-1.38959585772875,0.195,0.963,2.89334303656756e-05
"AT5G04600",1.76960859583591e-09,-1.93634657124041,0.049,0.704,3.15910526528627e-05
"AT4G25740",1.83452881852049e-09,-1.99180211467948,0.049,0.704,3.27500084682277e-05
"AT5G19440",2.01914632046379e-09,-1.44263249413175,0.098,0.802,3.60458001129196e-05
"GLN1.3",2.03893220642666e-09,-3.34179249818498,0.024,0.642,3.63990177491288e-05
"AT4G00810",2.09079095311633e-09,-1.36856480485738,0.098,0.802,3.73248000950327e-05
"HA2",2.11543154883567e-09,-3.03816889084766,0.024,0.642,3.77646840098144e-05
"AT2G18110",2.19472427487745e-09,-1.90956357203789,0.024,0.642,3.91802177551123e-05
"AT4G29030",2.19556773683006e-09,10.5536072812699,0.39,0,3.91952752378902e-05
"AAC1",2.29327901412154e-09,-1.33809927301226,0.244,0.963,4.09396169600978e-05
"AT5G14520",2.36088105593375e-09,-1.72302839425381,0.098,0.802,4.21464486105292e-05
"ATBFRUCT1",2.56746193785061e-09,-7.07808339586257,0,0.58,4.58343305145091e-05
"AT3G53890",3.57009704543507e-09,-1.17319669795925,0.146,0.901,6.37333724551069e-05
"AT3G09200",3.57027306875428e-09,-1.41566504357258,0.317,1,6.37365148234015e-05
"AT4G25730",3.68576486854251e-09,-2.83413434730603,0.024,0.63,6.57982744332209e-05
"AT2G34020",3.82256635898032e-09,-1.34471541149617,0.024,0.63,6.82404546405168e-05
"PMEPCRA",4.45396979631824e-09,-6.73560220180197,0,0.568,7.95122688038733e-05
"AT1G17285",4.45396979631824e-09,-6.82284811772431,0,0.568,7.95122688038733e-05
"BS1",4.45396979631824e-09,-7.03075259891152,0,0.568,7.95122688038733e-05
"TOM6",4.80884323130451e-09,-2.25930609290866,0.049,0.679,8.58474693652481e-05
"AGK2",5.34668916610527e-09,-1.95844168461886,0.049,0.679,9.54490949933112e-05
"CSD1",5.47196146040229e-09,-1.29356976293294,0.146,0.889,9.76854559911017e-05
"STR18",7.66204107633106e-09,-6.81707746786366,0,0.556,0.000136782757294662
"mtHsc70-1",7.99774965410064e-09,-1.33902849246173,0.073,0.728,0.000142775826825005
"SAG24",8.20152883570706e-09,-1.62064364062345,0.195,0.926,0.000146413692775042
"SPDS1",9.17441919209097e-09,-1.69431395163019,0.049,0.667,0.000163781731417208
"AT4G12600",9.82439250483431e-09,-1.51784426897397,0.146,0.877,0.000175385054996302
"PRH75",1.02482303506353e-08,-0.824147065140485,0.098,0.778,0.000182951408219542
"AT1G63980",1.13038748572049e-08,-2.17517083374641,0.024,0.605,0.000201796773950821
"AT5G64400",1.20295429244309e-08,-1.11524219926076,0.22,1,0.000214751400286941
"PIN1AT",1.27111799643098e-08,-1.58650472237322,0.073,0.716,0.000226919984722858
"WIH1",1.27111799643098e-08,-1.2352346290949,0.073,0.716,0.000226919984722858
"AT1G36060",1.30723948715417e-08,-7.23998180657481,0,0.543,0.000233368393246763
"AT5G08300",1.30723948715417e-08,-6.74981617309253,0,0.543,0.000233368393246763
"AT-IE",1.3128227984931e-08,-2.57278083682392,0.049,0.654,0.000234365125986988
"RBP45A",1.31496797103237e-08,-1.17875721829875,0.073,0.716,0.0002347480821887
"AT1G27400",1.32431072379429e-08,-1.43679599515533,0.268,0.975,0.000236415950411757
"AT2G04390",1.37001543171148e-08,-1.18366211790186,0.098,0.765,0.000244575154869133
"AT2G20450",1.37001543171148e-08,-0.886690698005496,0.098,0.765,0.000244575154869133
"AT3G53990",1.37001543171148e-08,-1.65516284193774,0.098,0.765,0.000244575154869133
"AT5G08670",1.42322732855783e-08,-1.32171908775839,0.195,0.926,0.000254074542694144
"AT1G79520",1.61584904966536e-08,-1.73391341848356,0.049,0.654,0.00028846137234626
"AT4G32470",1.85295472716993e-08,-3.12912274404343,0.024,0.593,0.000330789477894376
"AT5G03850",1.91660846754901e-08,-1.40394310730432,0.244,0.963,0.000342152943626849
"AT1G23280",2.2122719149061e-08,-6.44616909603914,0,0.531,0.000394934782249037
"AT3G51270",2.2122719149061e-08,-6.57606720042421,0,0.531,0.000394934782249037
"AIL6",2.2122719149061e-08,-6.93456636521819,0,0.531,0.000394934782249037
"EIR1",2.2122719149061e-08,-7.042344983752,0,0.531,0.000394934782249037
"AT5G62440",2.2122719149061e-08,-6.43985141984844,0,0.531,0.000394934782249037
"GRF3.1",2.50083042566048e-08,-0.858829042902592,0.122,0.815,0.000446448247588909
"AT2G36930",2.54548388986549e-08,-1.68329426906783,0.049,0.642,0.000454419784018787
"PYK10",2.54548388986549e-08,-1.36423347797388,0.049,0.642,0.000454419784018787
"AT3G49910",2.56663069381025e-08,-1.34705138224609,0.39,1,0.000458194911459005
"AT4G37830",2.84535672771828e-08,-0.993720967489481,0.122,0.815,0.000507953083032267
"RTNLB3",3.01469245861969e-08,-3.12793028135858,0.024,0.58,0.000538182897712787
"AT5G57120",3.23380913883258e-08,-1.98619422242468,0.024,0.58,0.000577299607464392
"GR-RBP3",3.23380913883258e-08,-1.86011074693802,0.024,0.58,0.000577299607464392
"AT1G76200",3.29455948741569e-08,-0.797282211677392,0.098,0.753,0.00058814475969345
"AT3G60245",3.32859592923611e-08,-1.34991652106983,0.39,0.975,0.000594220945287231
"AT3G58700",3.3551304820841e-08,-1.84342680259636,0.098,0.741,0.000598957893661654
"RPS15",3.67301019369092e-08,-1.33359589655606,0.341,0.975,0.000655705779777704
"AT2G41800",3.7138313911972e-08,-6.79848412194426,0,0.519,0.000662993179956524
"DIC2",3.71409832587799e-08,-6.74467361845833,0,0.519,0.000663040833135739
"AT4G28200",3.71409832587799e-08,-6.62493095224329,0,0.519,0.000663040833135739
"AT5G11770",3.71409832587799e-08,-6.59295809636857,0,0.519,0.000663040833135739
"AT5G15320",3.71409832587799e-08,-6.522914935254,0,0.519,0.000663040833135739
"RID2",3.71409832587799e-08,-6.41298128413291,0,0.519,0.000663040833135739
"RAN2",4.07905133928039e-08,-1.13766905953798,0.098,0.741,0.000728192245088335
"AT3G52580",4.29369017013792e-08,-1.07181949432099,0.146,0.84,0.000766509569173021
"AT3G12050",4.55989046919592e-08,-1.10528799561287,0.049,0.63,0.000814031646560856
"GRX4",4.55989046919592e-08,-1.24654336410485,0.049,0.63,0.000814031646560856
"AT3G23620",4.55989046919592e-08,-2.16816388558664,0.049,0.63,0.000814031646560856
"Cpn60beta3",4.55989046919592e-08,-2.088049827375,0.049,0.63,0.000814031646560856
"RPL16B",4.69425924684964e-08,-1.16496255055623,0.195,0.938,0.000838019160747598
"MSD1",4.71614369296916e-08,-1.54057800552391,0.098,0.728,0.000841925972068855
"AT3G06320",4.86871473408383e-08,-3.418905908448,0.024,0.568,0.000869162954328645
"AT1G14810",5.21945780284517e-08,-2.77705068567802,0.024,0.568,0.00093177760696392
"AT4G10450",5.78757806191898e-08,-1.35030653716315,0.146,0.827,0.00103319843561378
"PGK",5.84798498586203e-08,-0.956070247775906,0.171,0.901,0.00104398227967609
"NAP1%3B2",5.9615534573875e-08,-1.01977065374811,0.073,0.679,0.00106425652321282
"AT4G39200",6.03909062840468e-08,-1.19421649003365,0.317,1,0.0010780984589828
"FKBP12",6.10658990385442e-08,-1.44105754306812,0.098,0.728,0.00109014842963609
"NTRA",6.18669074333358e-08,-6.5113764535964,0,0.506,0.00110444803149991
"ASPGB1",6.18669074333358e-08,-6.58835886710177,0,0.506,0.00110444803149991
"AT2G39390",6.87410097258793e-08,-0.916457320521125,0.146,0.84,0.0012271645056264
"AT4G34670",7.03462103443977e-08,-1.23813002393552,0.268,0.975,0.00125582054706819
"AT1G20950",7.31866809367913e-08,-2.24431846391011,0.049,0.617,0.0013065286280836
"AT5G43960",7.56746831670724e-08,-1.09212870618429,0.049,0.617,0.00135094444389858
"AT2G37190",8.02102562880388e-08,-1.2247736383138,0.293,0.975,0.00143191349525407
"RPL27AB",8.99486503129872e-08,-1.53576030927642,0.195,0.877,0.00160576330538745
"AT5G48570",9.35232994213029e-08,-1.34864394620974,0.171,0.864,0.0016695779412691
"AT3G53430",9.37180613340019e-08,-0.822151022322088,0.146,0.84,0.0016730548309346
"PRXR1",9.50480922085028e-08,-1.20448635343273,0.073,0.667,0.00169679854210619
"ADK1.1",9.66471486058734e-08,-0.877126056819813,0.146,0.84,0.00172534489691205
"AT2G33370",9.69761774956758e-08,-0.800978211107959,0.22,0.938,0.00173121872065281
"AT1G70600",9.70757563760805e-08,-1.39959169301799,0.268,0.963,0.00173299640282579
"AT3G27240",1.01409960293262e-07,-1.03021993283038,0.073,0.667,0.00181037061115532
"LTL1",1.01931720873833e-07,9.59766287990575,0.317,0,0.00181968508103967
"AT2G43610",1.02254321567638e-07,-6.72300944452747,0,0.494,0.00182544414862547
"AT3G24240",1.02261423000019e-07,-6.50598708204259,0,0.494,0.00182557092339633
"AT4G02400",1.02261423000019e-07,-6.38322313366013,0,0.494,0.00182557092339633
"AT4G27652",1.02261423000019e-07,-6.56461592441986,0,0.494,0.00182557092339633
"MIPS1",1.02261423000019e-07,-6.4567953780972,0,0.494,0.00182557092339633
"AT1G04480",1.05663916908348e-07,-1.20307317143826,0.195,0.914,0.00188631224464784
"eIF6A",1.24594265917749e-07,-1.77073428487111,0.049,0.605,0.00222425683516366
"AT2G40205",1.27187279888211e-07,-1.03828321353141,0.268,0.963,0.00227054732056435
"RACK1B-AT",1.29090496729553e-07,-0.768983080725683,0.122,0.778,0.00230452354761598
"TPX1",1.40813969786661e-07,-1.30294980130929,0.268,1,0.00251381098863147
"AT5G64420",1.42455799906185e-07,-2.98994201432283,0.024,0.543,0.00254312093992522
"ABCF1",1.46041227332165e-07,-0.600495917256703,0.098,0.716,0.0026071279903338
"LAP1",1.47391596386746e-07,-0.888260427785245,0.024,0.543,0.00263123477869619
"AT3G15240",1.47391596386746e-07,-1.77414874833403,0.024,0.543,0.00263123477869619
"HSP81-3",1.50658479101092e-07,-0.885734554288097,0.195,0.926,0.0026895551689127
"AT5G18380",1.52575112192805e-07,-1.23089480818336,0.293,1,0.00272377090286595
"AT4G14320",1.60323194155502e-07,-0.636496080716625,0.146,0.827,0.00286208966206403
"AT4G02930",1.6039421876237e-07,-1.51550071725876,0.073,0.654,0.00286335759334584
"ACR4",1.65609563704181e-07,-0.499933506577527,0.073,0.654,0.00295646193124704
"ROC2",1.67539711694472e-07,-1.39296101797329,0.098,0.704,0.00299091893316971
"RPN12a",1.67753544924336e-07,-6.25005491462686,0,0.481,0.00299473628398925
"AT1G69510",1.67753544924336e-07,-6.57578071717674,0,0.481,0.00299473628398925
"XRN3",1.67753544924336e-07,-6.51873863635345,0,0.481,0.00299473628398925
"RHA2B",1.67753544924336e-07,-6.54171454506555,0,0.481,0.00299473628398925
"CP1.1",1.67753544924336e-07,-6.39980139655101,0,0.481,0.00299473628398925
"ATKRS-1",1.70988702557288e-07,-0.812028860167267,0.073,0.654,0.00305249031805271
"AT5G60670",1.70988702557288e-07,-1.33976730361598,0.073,0.654,0.00305249031805271
"HD2B",1.78583686615347e-07,-0.88265633211495,0.195,0.938,0.00318807597345718
"TOM40",1.95896380089288e-07,-1.12010350439734,0.098,0.704,0.00349714217735397
"AT2G09990",2.15080967116727e-07,-1.00951285970224,0.098,0.704,0.0038396254249678
"AT5G21020",2.23376579980184e-07,-1.04408195736389,0.195,0.914,0.00398771870580625
"NRP2",2.40635132378307e-07,-2.49278217237575,0.024,0.531,0.00429581838321753
"AT3G10090",2.40635132378307e-07,-2.76749390428664,0.024,0.531,0.00429581838321753
"AT3G54470",2.40635132378307e-07,-2.52336831658361,0.024,0.531,0.00429581838321753
"AT5G58420",2.51028939627931e-07,-1.1633164887207,0.268,0.963,0.00448136863023782
"NRP1",2.56923074329732e-07,-0.887737786318017,0.171,0.864,0.00458659072293438
"AT3G18190",2.59981873857434e-07,-1.50963188891201,0.073,0.642,0.00464119641210291
"HDA3",2.59981873857434e-07,-0.702825442192037,0.073,0.642,0.00464119641210291
"AT3G55170",2.68334201873181e-07,-1.22902168338066,0.073,0.642,0.00479030217184003
"HSFB4",2.73146623188842e-07,-6.72115652307836,0,0.469,0.00487621351716721
"ATERDJ2A",2.73146623188842e-07,-6.28871198336858,0,0.469,0.00487621351716721
"MORF6",2.73146623188842e-07,-6.41813876410817,0,0.469,0.00487621351716721
"SAP18",2.73146623188842e-07,-6.09599769574485,0,0.469,0.00487621351716721
"RABE1c",2.73146623188842e-07,-6.54198279913651,0,0.469,0.00487621351716721
"MSL9",2.73146623188842e-07,-6.3618509851612,0,0.469,0.00487621351716721
"AT1G08360",2.74887505400417e-07,-1.09858446063756,0.22,0.938,0.00490729174640824
"UBP6",2.76945414932638e-07,-1.53417951024986,0.073,0.642,0.00494402954737746
"NDPK3",2.76945414932638e-07,-0.838542942102088,0.073,0.642,0.00494402954737746
"ISU1",2.76945414932638e-07,-0.985339201054008,0.073,0.642,0.00494402954737746
"AT3G05060",2.88586635770767e-07,-1.01516925422107,0.146,0.778,0.00515184862177974
"AT5G47210",3.03782097650031e-07,-0.690586418103761,0.122,0.753,0.00542311800724836
"PGY2",3.06047350080691e-07,-0.659508598650233,0.146,0.815,0.00546355729364049
"AT1G50920",3.14921234329518e-07,-1.38938660780249,0.098,0.691,0.00562197387525056
"CI51",3.29958531103873e-07,-1.65166950488835,0.049,0.58,0.00589041969726633
"AT1G34030",3.34910268681636e-07,-1.14766581025722,0.098,0.691,0.00597881811650456
"AT5G06360",3.3514125508788e-07,-0.637919291653142,0.171,0.864,0.00598294168582883
"AT2G19740",3.50254091390906e-07,-0.256314650752875,0.171,0.864,0.00625273603951046
"AT5G16130",3.53520081487056e-07,-1.24965243619346,0.366,1,0.00631104049470693
"GRF5",3.53601184155329e-07,8.87049195794686,0.293,0,0.00631248833954092
"ERL2",3.53601184155329e-07,8.73681571600265,0.293,0,0.00631248833954092
"AT1G41880",3.76859759515218e-07,-1.11101201737339,0.244,0.975,0.00672770042686566
"AT1G72020",3.77120121506284e-07,-2.97934019982049,0.024,0.519,0.00673234840913019
"AT1G51730",3.89931922505619e-07,-2.66036365743386,0.024,0.519,0.00696106468057032
"NDPK1",4.31421693477205e-07,-0.975081089245684,0.073,0.63,0.00770174007195506
"JAZ1",4.4151130361251e-07,-6.24502072860176,0,0.457,0.00788185979209052
"AT1G65030",4.4151130361251e-07,-6.25130358777014,0,0.457,0.00788185979209052
"GFA2",4.4151130361251e-07,-6.47240976403709,0,0.457,0.00788185979209052
"AT4G24920",4.45075976451316e-07,-1.17098998499496,0.073,0.63,0.0079454963316089
"AT4G34555",4.45099475256841e-07,-0.462633552064627,0.073,0.63,0.00794591583228512
"AT2G19730",4.47573587673265e-07,-1.01141107432504,0.317,0.988,0.00799008368714313
"AT3G23940",4.82508734121899e-07,-0.348819661625205,0.122,0.741,0.00861374592154413
"AT2G31410",5.02347914942895e-07,-1.0407600643486,0.098,0.679,0.00896791497756055
"BIP1",5.07984519491995e-07,-1.18601148590077,0.146,0.778,0.0090685396419711
"NACA3",5.30858256055045e-07,-1.3708654423161,0.049,0.568,0.00947688158709467
"AT3G11830",5.66220826533302e-07,-0.823062937723574,0.146,0.79,0.0101081741952725
"SHM4",5.84618363678919e-07,-1.081889524221,0.098,0.679,0.0104366070283961
"AT1G64190",5.87032255129926e-07,-2.87193576195436,0.024,0.506,0.0104796998185794
"AT2G11910",6.02563868416505e-07,-0.87460955364099,0.098,0.679,0.0107569701789714
"PDH-E1 ALPHA",6.27216651446465e-07,-2.16905078166395,0.024,0.506,0.0111970716616223
"PAA2",6.27216651446465e-07,-2.26021881099445,0.024,0.506,0.0111970716616223
"AT2G25980",6.27216651446465e-07,-2.62167565744217,0.024,0.506,0.0111970716616223
"PNM1",6.27216651446465e-07,-1.73826888202695,0.024,0.506,0.0111970716616223
"AT5G62300",6.38910256548102e-07,-0.917600536428871,0.171,0.84,0.0114058258998967
"AT5G22440",6.74561408952484e-07,-0.493442090126108,0.146,0.79,0.0120422702726197
"RPT1A",6.88354757810327e-07,-1.22325732351854,0.073,0.617,0.01228850913643
"ACP3",6.88354757810327e-07,-0.74010090185865,0.073,0.617,0.01228850913643
"AT2G40360",6.96046365034432e-07,-0.803482325564841,0.122,0.728,0.0124258197085947
"SKS6",7.08544491859236e-07,-6.4278354892338,0,0.444,0.0126489362686711
"EXO",7.08544491859236e-07,-6.40570745291367,0,0.444,0.0126489362686711
"MYB66",7.08544491859236e-07,-6.52554747272704,0,0.444,0.0126489362686711
"AT5G57655",7.08544491859236e-07,-6.32511881808552,0,0.444,0.0126489362686711
"AT3G46430",7.09913008371573e-07,-0.869587882575779,0.073,0.617,0.0126733670254493
"DRH1",7.60451605659046e-07,-0.40789928132344,0.122,0.728,0.0135755820642253
"AT3G07110",7.90737694497152e-07,-0.74378533786242,0.22,0.914,0.0141162493221632
"AT1G15420",7.95709781671189e-07,-1.83256444354804,0.049,0.556,0.0142050110223941
"AT3G10860",7.95709781671189e-07,-1.17788828242715,0.049,0.556,0.0142050110223941
"DWF1",8.33063941189227e-07,-0.584567015468062,0.195,0.877,0.0148718574781101
"NRPA2",8.47734226810167e-07,-0.941528062023706,0.049,0.556,0.0151337514170151
"AT4G22000",8.47734226810167e-07,-1.61325910179063,0.049,0.556,0.0151337514170151
"MTO2",8.47734226810167e-07,-1.35821794916719,0.049,0.556,0.0151337514170151
"AT5G20950",8.7004441916643e-07,-0.609069464910477,0.098,0.667,0.0155320329709591
"HSP17.6II",9.22009885534174e-07,-1.15937868231265,0.317,0.963,0.0164597204765561
"AT5G57290",9.33762910138301e-07,-0.795581266647697,0.244,0.975,0.016669535471789
"AT1G18540",9.4804090815585e-07,-1.11118375008261,0.317,0.963,0.0169244262923982
"Hop2",9.51640175130806e-07,-0.827884071717932,0.098,0.667,0.0169886804064351
"AT1G02870",1.00161478616289e-06,-1.90177040205984,0.024,0.494,0.0178808271625798
"AT1G13730",1.00161478616289e-06,-2.38666105733757,0.024,0.494,0.0178808271625798
"ARF3",1.00161478616289e-06,-1.72181477617041,0.024,0.494,0.0178808271625798
"AT4G13780",1.00161478616289e-06,-1.56621813523577,0.024,0.494,0.0178808271625798
"SBP1.1",1.00161478616289e-06,-1.71571771258859,0.024,0.494,0.0178808271625798
"AT4G16630",1.00161478616289e-06,-2.51853703250972,0.024,0.494,0.0178808271625798
"SMT1",1.00161478616289e-06,-2.31049475616064,0.024,0.494,0.0178808271625798
"AT5G61880",1.00161478616289e-06,-2.38068968698978,0.024,0.494,0.0178808271625798
"J3",1.05229769639332e-06,-0.574399458358566,0.171,0.815,0.0187856184760136
"AT2G27730",1.05732673110429e-06,-1.5203225168202,0.073,0.605,0.0188753968036737
"eIFiso4G1",1.05732673110429e-06,-0.403502905707951,0.073,0.605,0.0188753968036737
"AT3G43980",1.06481047423349e-06,-1.24841077429913,0.122,0.704,0.0190089965860162
"EMB2296",1.07096865737368e-06,-0.914792118893276,0.439,1,0.0191189324714349
"AT3G11630",1.12379440102137e-06,-0.737131424918291,0.073,0.605,0.0200619776470334
"MTHSC70-2",1.12379440102137e-06,-0.252464159254739,0.073,0.605,0.0200619776470334
"MAB1",1.12379440102137e-06,-0.727345878444222,0.073,0.605,0.0200619776470334
"AT3G15357",1.12909131263254e-06,-6.34545634173352,0,0.432,0.0201565381131162
"LPD1",1.12909131263254e-06,-6.13805028103248,0,0.432,0.0201565381131162
"AGP10",1.12909131263254e-06,-6.15472442921085,0,0.432,0.0201565381131162
"AT4G19410",1.12909131263254e-06,-6.28916924749251,0,0.432,0.0201565381131162
"XTH19",1.12909131263254e-06,-6.276310297386,0,0.432,0.0201565381131162
"AT5G35940",1.12909131263254e-06,-6.35649211330315,0,0.432,0.0201565381131162
"AtNug2",1.17732227300775e-06,-1.44384386446769,0.098,0.654,0.0210175572177344
"RPS15AD",1.20564073649823e-06,-0.707517390883166,0.171,0.827,0.0215230984279664
"CYP78A5",1.20653719442049e-06,9.32518051730604,0.268,0,0.0215391019947945
"PSBO1",1.20653719442049e-06,8.84427890095639,0.268,0,0.0215391019947945
"ADNT1",1.22261457159192e-06,-0.811648861557867,0.146,0.765,0.021826115332059
"mtACP2",1.24013306744948e-06,-0.685653179021865,0.171,0.827,0.0221388555201081
"AT4G36420",1.26227392856382e-06,-1.79185691636467,0.049,0.543,0.0225341141727214
"GAPC1",1.27054116871738e-06,-1.14198730078017,0.195,0.84,0.0226817009439427
"AT2G39020",1.30245324325081e-06,-1.53403695369499,0.049,0.543,0.0232513952985135
"TPP2",1.36532269630847e-06,-1.02905310195589,0.098,0.654,0.0243737407744988
"AT1G73940",1.40624102227276e-06,-1.18186211824901,0.098,0.654,0.0251042147296134
"RBP47B",1.40624102227276e-06,-0.760821232575353,0.098,0.654,0.0251042147296134
"iPGAM1",1.46648382125068e-06,-0.719335760395365,0.122,0.704,0.0261796691769671
"UREG",1.47332511115775e-06,-1.66098988743965,0.073,0.593,0.0263017998843881
"TCTP",1.47430448488133e-06,-1.1871937877802,0.293,0.975,0.0263192836641014
"AT3G06680",1.53545344375659e-06,-0.553906678162858,0.146,0.765,0.0274109148779426
