"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PFD3",4.5070069270579e-09,-1.67854100557714,0.055,0.383,8.04590876618376e-05
"AT4G27280",4.59535480822036e-09,-0.344763578080802,0.055,0.383,8.20362740363499e-05
"PUM2",4.61441148368892e-09,-2.7947942938393,0.034,0.321,8.23764738068147e-05
"AT5G47570",4.64295830949287e-09,-0.831956362638011,0.117,0.531,8.28860917410667e-05
"PUM3",4.73972805560119e-09,-0.461694927769766,0.028,0.309,8.46136252485924e-05
"ARP4",4.96849280392034e-09,-1.16352080274103,0.041,0.346,8.8697533535586e-05
"AT2G43760",4.99677321323899e-09,-3.56686058244884,0.021,0.284,8.92023954027425e-05
"H2AXA",5.06237430369618e-09,-0.427365642975186,0.028,0.309,9.03735060695842e-05
"AT2G02160",5.18357437535854e-09,-0.740973136374504,0.062,0.395,9.25371697489007e-05
"LTA2",5.23196902267849e-09,-2.87268073890646,0.021,0.284,9.34011109928564e-05
"FUS6",5.23196902267849e-09,-3.31430080251522,0.021,0.284,9.34011109928564e-05
"AT3G10020",5.35112695948756e-09,-1.61723251883512,0.069,0.407,9.55283184807719e-05
"CYCD3%3B3",5.35357158762046e-09,-2.44515699834867,0.021,0.284,9.55719599822005e-05
"AT5G23535",5.47792216303661e-09,-2.67162989242554,0.021,0.284,9.77918664545295e-05
"AT5G19350",5.71651990073577e-09,-0.351586975891552,0.048,0.358,0.000102051313267935
"AT1G15230",5.73510956543802e-09,-2.88865478857651,0.021,0.284,0.0001023831759622
"AT3G49560",5.73510956543802e-09,-2.90512980607062,0.021,0.284,0.0001023831759622
"TRX2",5.76560933712206e-09,-0.915162295930638,0.09,0.457,0.000102927657886303
"HVA22C",6.00402859762414e-09,-2.73356271122124,0.021,0.284,0.000107183918524786
"CHL-CPN10",6.08537347641791e-09,-2.58255061877641,0.034,0.321,0.000108636087301013
"AlaAT1",6.10799867562722e-09,-0.4580200716955,0.097,0.469,0.000109039992357297
"MAC3B",6.10877841883869e-09,-0.440726364903579,0.131,0.556,0.000109053912333108
"AT1G08410",6.14304869730401e-09,-3.13757580391126,0.021,0.284,0.000109665705344271
"AT4G21660",6.15065974794455e-09,-0.621406397965812,0.152,0.593,0.000109801577820306
"SUMO1",6.15974490873735e-09,-0.529085779182954,0.117,0.519,0.000109963766110779
"AT4G10320",6.16388395347515e-09,-0.986429207641297,0.076,0.42,0.000110037656337438
"NUDT3",6.4305445273631e-09,-1.84289028624854,0.021,0.284,0.000114798080902486
"TRM9",6.48471844975624e-09,-0.865089131024529,0.034,0.321,0.000115765193765048
"NRPB11",6.50612161892686e-09,-1.21955617030746,0.055,0.383,0.000116147283141082
"SBP1.1",6.66245906432905e-09,-0.659068445691791,0.103,0.494,0.000118938219216402
"TIF3B1",6.80776696943919e-09,-1.66508888702238,0.069,0.407,0.000121532255938428
"AT1G73490",6.88647364440665e-09,-1.17372528600928,0.021,0.284,0.000122937327499948
"AT1G80620",7.04532217512266e-09,-2.06938455591644,0.021,0.284,0.00012577309147029
"AtRZ-1c",7.20104146225727e-09,-3.23865766048239,0.014,0.259,0.000128552992184217
"EMB1241",7.20760656802313e-09,-2.15280102782874,0.034,0.321,0.000128670192452349
"AT2G30000",7.36130959766322e-09,-1.79048475273593,0.034,0.321,0.000131414098937484
"SR30",7.46330116038955e-09,-0.853431586030578,0.138,0.556,0.000133234852315274
"CSY2",7.67833627507567e-09,0.357601586014066,0.034,0.321,0.000137073659182651
"TO1",7.93116791157517e-09,-1.56374546982424,0.028,0.296,0.00014158720955744
"SAD1",7.99584484489331e-09,-1.39654137924522,0.062,0.395,0.000142741822171035
"AT1G27090",8.11989984668184e-09,-3.23497844824853,0.014,0.259,0.000144956452062964
"AT1G80930",8.16135987645625e-09,-1.39992364150814,0.076,0.42,0.000145696596514497
"ABO1",8.31689062002723e-09,-2.76664234440679,0.014,0.259,0.000148473131348726
"AT5G12110",8.60076016185708e-09,-0.354939399412385,0.055,0.37,0.000153540770409473
"HAM1.1",8.62083878081251e-09,-2.38108139439436,0.014,0.259,0.000153899213915065
"AT3G44100",8.71114926255293e-09,-1.97105130851149,0.034,0.321,0.000155511436635095
"GCD1",8.72490830484637e-09,-3.37952199333827,0.014,0.259,0.000155757063058117
"MBF1B",8.80723586256738e-09,-0.713695288055612,0.069,0.407,0.000157226774618553
"AT5G15022",8.89593373919025e-09,-1.88012798965335,0.034,0.321,0.000158810209112024
"MAP65-7",8.93614971020382e-09,-3.13854677208447,0.014,0.259,0.000159528144626559
"AT4G17950",9.13589476810999e-09,-1.35398111263837,0.069,0.407,0.0001630939934003
"AT2G18740",9.19660965348224e-09,-0.345368680581683,0.048,0.358,0.000164177875533965
"TSBtype2",9.19660965348224e-09,-0.507913154108213,0.048,0.358,0.000164177875533965
"AT5G15520",9.24844662150574e-09,-2.68844291537805,0.028,0.296,0.00016510326908712
"AT5G26830",9.30466475216974e-09,-0.684691576719312,0.069,0.407,0.000166106875155734
"AT4G32605",9.92644471506816e-09,-4.4479321395444,0.007,0.235,0.000177206891053397
"PDCB1",9.92644471506816e-09,-4.55084170345783,0.007,0.235,0.000177206891053397
"AT1G54050",1.01249866227229e-08,-1.19650545206189,0.048,0.346,0.000180751261188849
"AT1G76810",1.01272267964312e-08,-0.497539446666711,0.076,0.42,0.000180791252769889
"PUR7",1.01816752720472e-08,-4.48592945971738,0.007,0.235,0.000181763266956587
"AT3G48860",1.01816752720472e-08,-4.23228964132242,0.007,0.235,0.000181763266956587
"AT5G23250",1.03171524531452e-08,-2.74420587000612,0.028,0.296,0.000184181805593547
"TT4",1.03632793342561e-08,7.06361174460068,0.345,0.012,0.00018500526267514
"AT1G80530",1.04432797141269e-08,-4.31100397833889,0.007,0.235,0.000186433429456594
"BET10",1.04432797141269e-08,-4.43622793422285,0.007,0.235,0.000186433429456594
"AT1G03687",1.07114122437897e-08,-3.96028013028645,0.007,0.235,0.000191220131376134
"AT1G80780",1.07114122437897e-08,-4.17305028722093,0.007,0.235,0.000191220131376134
"OVA5",1.07114122437897e-08,-4.31863433139934,0.007,0.235,0.000191220131376134
"PKp3",1.07398193067921e-08,-1.98407604815089,0.041,0.333,0.000191727254264852
"NIA2",1.07460658062561e-08,-0.980423647541547,0.048,0.346,0.000191838766773284
"AT1G30820",1.0927420386135e-08,-6.43427924534369,0,0.21,0.000195076308733281
"ASE1",1.0927420386135e-08,-7.02799616282248,0,0.21,0.000195076308733281
"CUTA",1.0927420386135e-08,-6.87993875326566,0,0.21,0.000195076308733281
"SR34b",1.0927420386135e-08,-6.54835667510739,0,0.21,0.000195076308733281
"ENODL15",1.0927420386135e-08,-6.84943005931914,0,0.21,0.000195076308733281
"Fes1C",1.0927420386135e-08,-6.67049457624503,0,0.21,0.000195076308733281
"AT5G06060",1.0927420386135e-08,-6.65575720904253,0,0.21,0.000195076308733281
"AT5G30495",1.0927420386135e-08,-6.73448356027409,0,0.21,0.000195076308733281
"AT2G25640",1.09862306663328e-08,-1.79822427508876,0.007,0.235,0.000196126189855372
"AT2G33435",1.09862306663328e-08,-3.09446459326101,0.007,0.235,0.000196126189855372
"AT5G35910",1.09862306663328e-08,-2.72223152758701,0.007,0.235,0.000196126189855372
"AT5G45780",1.09862306663328e-08,-3.73581861170886,0.007,0.235,0.000196126189855372
"AT5G51300",1.09862306663328e-08,-3.48792516994428,0.007,0.235,0.000196126189855372
"AT4G40030",1.11577097130606e-08,-0.490338982073994,0.159,0.593,0.000199187433797558
"AT4G20980",1.13531683881406e-08,-0.573899553966347,0.11,0.494,0.000202676762065086
"SRC2",1.16936381552593e-08,0.764161396580503,0.055,0.37,0.000208754828347689
"DSS1(I)",1.17121934682275e-08,-0.48354412384372,0.117,0.519,0.000209086077794797
"AT4G25550",1.17586454332955e-08,-1.0929409053108,0.028,0.296,0.000209915338275192
"DGS1",1.20171973761105e-08,-2.65008361955825,0.028,0.296,0.000214531007558325
"MYC2",1.22539982976431e-08,-1.56568793188266,0.041,0.333,0.000218758377609525
"DHDPS1",1.25367041342594e-08,-3.39640213023748,0.021,0.272,0.000223805242204799
"AT3G03060",1.25509777191967e-08,-2.00554417187175,0.028,0.296,0.0002240600542431
"HTA11",1.25718110780181e-08,-1.70273926797956,0.034,0.309,0.000224431971364778
"LCR68",1.25771768076037e-08,9.07269835131233,0.324,0,0.000224527760369341
"PAP12",1.25888175281445e-08,-1.2688703141898,0.048,0.346,0.000224735570512435
"AT2G20515",1.31077659579761e-08,-1.86820619752999,0.028,0.296,0.000233999837881789
"HAP6",1.33690183878289e-08,-0.73715754506736,0.159,0.617,0.000238663716259521
"HTB1",1.34820164222967e-08,-1.03613098002907,0.062,0.383,0.000240680957170841
"SKIP5",1.35577361522811e-08,-0.706505419249056,0.041,0.333,0.000242032705790522
"GAMMA CA3",1.35918473031014e-08,-0.304442212712702,0.069,0.395,0.000242641658054965
"OXA1",1.36080071311007e-08,-1.52826582105994,0.062,0.383,0.000242930143304409
"FAD6",1.36885218943298e-08,-1.61955592737233,0.028,0.296,0.000244367492857576
"AT4G32610",1.36885218943298e-08,-2.12679410489358,0.028,0.296,0.000244367492857576
"HDA15",1.4049728418202e-08,-3.20921455566892,0.021,0.272,0.000250815751721741
"FUM1",1.41852137760851e-08,-0.488653233462705,0.131,0.543,0.000253234436330671
"MIRO1",1.4398758658202e-08,-0.581511500506492,0.11,0.494,0.000257046639566222
"PAHX",1.50295148788145e-08,-0.710555775909045,0.048,0.346,0.000268306899616596
"AT2G20420",1.51129382102539e-08,-1.14023689924028,0.117,0.506,0.000269796172929453
"MT2A",1.53717849580097e-08,0.505952763546159,0.207,0.716,0.000274417105070389
"AT3G13670",1.55130297691597e-08,-0.475611958498424,0.117,0.519,0.00027693860743904
"AT3G12130",1.59286805830421e-08,-1.29057448034731,0.041,0.333,0.000284358805768467
"AT1G52380",1.61749507959831e-08,-1.76580563518659,0.034,0.309,0.00028875522160989
"AT5G20090",1.69696421832175e-08,0.345611169532956,0.076,0.42,0.0003029420522548
"AT3G47836",1.72320040101482e-08,-2.66574976574011,0.021,0.272,0.000307625735589166
"AT1G07840",1.73391220172872e-08,-4.09309793209366,0.014,0.247,0.000309538006252611
"EIF3A",1.73806630436937e-08,-0.261130549857121,0.069,0.395,0.00031027959665602
"GAPCP-1",1.77348853970242e-08,-0.483059671293722,0.131,0.531,0.000316603174107676
"AT1G27435",1.79273510173825e-08,-0.855688660989518,0.048,0.346,0.000320039070362312
"AT5G40660",1.82810033774045e-08,-0.433344984275929,0.048,0.346,0.000326352472293425
"NADP-ME4",1.83524000875793e-08,-1.14734643556722,0.069,0.395,0.000327627046363466
"AT5G10920",1.87206984160518e-08,-1.80469717583065,0.034,0.309,0.000334201908123357
"DRG1",1.89429248099417e-08,-1.0945956788481,0.09,0.444,0.000338169093707079
"AT3G25470",1.95401083668572e-08,-3.75417034235594,0.014,0.247,0.000348830014565135
"AT3G61240",1.97761285541384e-08,-0.898908969002797,0.083,0.432,0.000353043446948479
"AOC3",1.9874590958311e-08,-1.35917071031615,0.062,0.37,0.000354801197787768
"AT3G02200",1.98999170692243e-08,-1.02598280319268,0.062,0.383,0.000355253319519791
"CLPP5",2.0549567511241e-08,-1.67904687440773,0.048,0.346,0.000366850879210675
"FBR12",2.14066915856738e-08,-0.407959116216146,0.428,1,0.000382152258187448
"EMB1135",2.16537466793406e-08,-1.62144544258581,0.034,0.309,0.000386562685719589
"SDH7.1",2.17272663012714e-08,-1.87688193260634,0.055,0.358,0.000387875158010297
"AT3G11960",2.20113695853812e-08,-3.50732932505891,0.014,0.247,0.000392946969838226
"NET4B",2.21075855893273e-08,-0.520556122170206,0.034,0.309,0.000394664617940671
"TSB1",2.2124537034167e-08,0.559095843292754,0.083,0.432,0.000394967235133949
"AT4G28440",2.23188493878706e-08,-3.03504937024916,0.028,0.284,0.000398436099272265
"AT5G48680",2.25408098942437e-08,-2.74003537056343,0.014,0.247,0.000402398538232038
"AT5G54580",2.3082602745365e-08,-3.45260039447193,0.014,0.247,0.000412070624210257
"AT5G20600",2.35251980406705e-08,-1.36726314524395,0.034,0.309,0.00041997183542205
"AT5G22320",2.42043672096976e-08,-2.96977285477951,0.014,0.247,0.000432096363427522
"GRF5.1",2.48728503050359e-08,-0.287590234917249,0.124,0.519,0.000444030123645501
"AT1G26550",2.49511119567528e-08,-0.880022138271004,0.048,0.346,0.000445427250651951
"CUL4",2.57217442271103e-08,-1.19099321963649,0.09,0.432,0.000459184577942373
"AT1G15940",2.65385385366746e-08,-1.36735829711115,0.028,0.284,0.000473765989956715
"AT1G33750",2.66088058980427e-08,-1.50768414896398,0.014,0.247,0.000475020402891858
"AT2G19385",2.66088058980427e-08,-0.414473535357188,0.014,0.247,0.000475020402891858
"NFD1",2.66088058980427e-08,-2.34383988940999,0.014,0.247,0.000475020402891858
"AT5G14920",2.66088058980427e-08,-0.59224732898871,0.014,0.247,0.000475020402891858
"ATTPPA",2.66088058980427e-08,-2.33478963514995,0.014,0.247,0.000475020402891858
"AT2G40290",2.6741357652006e-08,-0.634299983158716,0.062,0.37,0.000477386716803612
"ELP",2.75889346407532e-08,5.52521661653206,0.441,0.123,0.000492517661206726
"AT4G02820",2.78365607007736e-08,-4.509561131356,0.007,0.222,0.00049693828163021
"AT5G01010",2.79691838065657e-08,-0.765266483831925,0.09,0.444,0.000499305869314811
"ERD5",2.95587116372666e-08,-2.5336311824453,0.028,0.284,0.000527682120148483
"AT5G53850",2.95587116372666e-08,-1.80638902002908,0.028,0.284,0.000527682120148483
"AT3G04490",3.00232230722896e-08,-4.03034793570042,0.007,0.222,0.000535974578286514
"MOD1",3.02534141081173e-08,-1.84897711266253,0.083,0.407,0.000540083948658109
"AT3G18240",3.07884725051229e-08,-2.97557511340685,0.007,0.222,0.000549635811161454
"AT5G11880",3.11066230019392e-08,-0.857568203060396,0.055,0.358,0.000555315433830619
"FUS5",3.1572630388669e-08,-2.77261739689527,0.007,0.222,0.000563634597698519
"NCRK",3.1572630388669e-08,-0.729597709231864,0.007,0.222,0.000563634597698519
"AT4G16447",3.1572630388669e-08,-2.8542808996204,0.007,0.222,0.000563634597698519
"AT5G44450",3.1572630388669e-08,-0.297004420934392,0.007,0.222,0.000563634597698519
"CYP707A3",3.1572630388669e-08,-1.13624989200542,0.007,0.222,0.000563634597698519
"FAS4",3.1602252283219e-08,-6.58565306295638,0,0.198,0.000564163407760026
"NAP",3.1602252283219e-08,-7.01187285993209,0,0.198,0.000564163407760026
"RAD50",3.1602252283219e-08,-6.37053801031468,0,0.198,0.000564163407760026
"AT2G44510",3.1602252283219e-08,-6.44548088816757,0,0.198,0.000564163407760026
"AT2G47790",3.1602252283219e-08,-6.41588735143936,0,0.198,0.000564163407760026
"AT3G57950",3.1602252283219e-08,-7.20297691056087,0,0.198,0.000564163407760026
"GPAT3",3.1602252283219e-08,-7.33236515362309,0,0.198,0.000564163407760026
"CLS",3.1602252283219e-08,-6.7761326251844,0,0.198,0.000564163407760026
"MAA3",3.1602252283219e-08,-6.55838377510465,0,0.198,0.000564163407760026
"AT4G19610",3.1602252283219e-08,-6.83499582977454,0,0.198,0.000564163407760026
"EMB140",3.1602252283219e-08,-6.85144036793282,0,0.198,0.000564163407760026
"AT5G19750",3.1602252283219e-08,-6.77081327295078,0,0.198,0.000564163407760026
"AT3G53970",3.17777720444312e-08,-0.370655758329836,0.041,0.321,0.000567296786537186
"UBA2A",3.24180791365749e-08,-0.531314248935038,0.041,0.321,0.000578727548746136
"CYP71",3.44149975209025e-08,-1.8540692689086,0.041,0.321,0.000614376535743151
"AT1G04590",3.50968034717524e-08,-2.49094900603597,0.028,0.284,0.000626548135577723
"MTK",3.50968034717524e-08,-1.41247441356262,0.028,0.284,0.000626548135577723
"UAP56b",3.78667814479163e-08,-0.35976280565467,0.11,0.481,0.000675997782408201
"RS31",3.79119775293628e-08,0.455596684104614,0.062,0.37,0.000676804622854184
"AT5G51440",3.90308605678377e-08,-1.10114055759144,0.048,0.333,0.000696778922857039
"AT1G15810",3.90559029842473e-08,-1.61070846520012,0.028,0.284,0.000697225980074783
"AT5G11500",3.93292085176569e-08,-0.391429799757583,0.103,0.469,0.00070210503045721
"ECIP1",3.96764760706765e-08,-0.948882532419852,0.055,0.358,0.000708304450813717
"RANGAP1",4.05683757972285e-08,-1.49061929377076,0.048,0.333,0.000724226644732124
"ATE1",4.09083490703336e-08,-3.07475145691709,0.021,0.259,0.000730295847603596
"IIL1",4.22394070981946e-08,-1.00463247435375,0.069,0.383,0.00075405789551697
"LACS6",4.30752237325868e-08,-1.21530195893203,0.062,0.37,0.000768978894074139
"MGP1",4.41422124054291e-08,-0.473719290146472,0.172,0.605,0.00078802677586172
"AT1G16740",4.45609371924565e-08,-1.45321301671259,0.069,0.383,0.000795501850759734
"emb2734",4.46715754136132e-08,0.337929835405225,0.062,0.37,0.000797476964283822
"AT1G07970",4.67941932369609e-08,-2.63048991210679,0.021,0.259,0.000835369937666226
"HSFB2A",4.84686722612652e-08,-1.61268158939646,0.055,0.346,0.000865262737208107
"CCS",4.91215427859145e-08,-1.55884026060876,0.034,0.296,0.000876917781814145
"AT5G41190",5.00371175277762e-08,-2.55738401017355,0.021,0.259,0.000893262622105861
"TIM",5.05886148575073e-08,-0.293121712427752,0.131,0.531,0.000903107952436221
"TOC75-III",5.11657217435774e-08,-1.31866323134185,0.021,0.259,0.000913410464566343
"LOG8",5.11657217435774e-08,-0.986448487092473,0.021,0.259,0.000913410464566343
"ABCB27",5.11657217435774e-08,-0.600192499189069,0.021,0.259,0.000913410464566343
"AT5G49210",5.11657217435774e-08,0.278693322539862,0.021,0.259,0.000913410464566343
"NRPB6A",5.11657217435774e-08,-2.3037492972518,0.021,0.259,0.000913410464566343
"JAZ1",5.13963074275301e-08,0.356363988507969,0.097,0.457,0.000917526880196267
"AT1G09660",5.20914636734579e-08,-1.66078477564381,0.048,0.333,0.000929936809498571
"AT1G09640",5.21825138717949e-08,-0.893593040183113,0.172,0.593,0.000931562237639282
"MAGO",5.2966660651528e-08,-0.728243545665707,0.145,0.556,0.000945560825951078
"AHL22",5.34974178579698e-08,-2.26127859941268,0.021,0.259,0.000955035903600477
"AK-HSDH II",5.34974178579698e-08,-0.945349358723289,0.021,0.259,0.000955035903600477
"AT2G43770",5.59319511263905e-08,-2.14242089816712,0.021,0.259,0.000998497191508323
"AT4G36980",5.59319511263905e-08,-1.03056673968973,0.021,0.259,0.000998497191508323
"MDAR6",5.69479652491454e-08,-0.373710211828359,0.103,0.469,0.00101663507562774
"LSM3B",5.90669277194139e-08,-0.709019412304082,0.034,0.296,0.00105446279364698
"AT5G53900",5.90669277194139e-08,-0.587741371565483,0.034,0.296,0.00105446279364698
"AT5G05370",5.9302332150805e-08,0.679428443253977,0.131,0.531,0.00105866523355617
"AT5G17560",6.17895717760079e-08,-0.503187408981129,0.055,0.346,0.00110306743534529
"AT1G77670",6.2033918513848e-08,-1.3870612277224,0.014,0.235,0.00110742951330921
"AT1G30590",6.35105302382462e-08,-3.58124783948916,0.014,0.235,0.00113378998581317
"AT5G09300",6.40893532458445e-08,-0.703901370906809,0.034,0.296,0.00114412313414482
"HSP23.6-MITO",6.58256649850312e-08,-0.366494931031018,0.076,0.395,0.00117511977131278
"IQD18",6.6566593129261e-08,-1.76863427476893,0.014,0.235,0.00118834682054357
"AT5G27820",6.6566593129261e-08,-3.14602207227102,0.014,0.235,0.00118834682054357
"LIF2",6.74969355467657e-08,-0.34822704029373,0.097,0.432,0.00120495529338086
"PRS2",6.81475739156714e-08,-3.25460245611366,0.014,0.235,0.00121657048954257
"KMS1",6.81475739156714e-08,-3.12457297242174,0.014,0.235,0.00121657048954257
"MSD1",6.85901052741659e-08,-0.351875453633826,0.241,0.728,0.00122447055935441
"AT5G24610",6.87476754751286e-08,-1.81037698559487,0.069,0.37,0.001227283502582
"AT3G02790",6.97462574703593e-08,-1.23922334667689,0.097,0.432,0.00124511018836085
"AT3G15080",6.97649012996468e-08,-3.02139413270723,0.014,0.235,0.0012454430180013
"PHIP1",7.00610949913488e-08,-4.71701284632312,0.007,0.21,0.00125073066778556
"AT3G01820",7.14193815292174e-08,0.322169465350929,0.014,0.235,0.00127497879905959
"BTS",7.14193815292174e-08,-2.88716275690077,0.014,0.235,0.00127497879905959
"PUM6",7.14193815292174e-08,-2.69713616499288,0.014,0.235,0.00127497879905959
"DGR2",7.17200897506369e-08,6.120067196812,0.331,0.025,0.00128034704222837
"AT1G13380",7.20315963896049e-08,-0.379897250566549,0.048,0.333,0.00128590805874723
"RHON1",7.31118380397588e-08,-3.06645992031037,0.014,0.235,0.00130519253268577
"RNR1",7.31118380397588e-08,-1.89002511090065,0.014,0.235,0.00130519253268577
"AT4G39300",7.31118380397588e-08,-2.52791220266597,0.014,0.235,0.00130519253268577
"SERK2",7.48431118043242e-08,-2.5774262557485,0.014,0.235,0.0013360992319308
"AT1G52560",7.48431118043242e-08,-1.20398082668989,0.014,0.235,0.0013360992319308
"AT1G66250",7.48431118043242e-08,-2.86537462876221,0.014,0.235,0.0013360992319308
"AT5G08430",7.48431118043242e-08,-0.262797588868878,0.014,0.235,0.0013360992319308
"AT5G22840",7.48431118043242e-08,-2.10443074208821,0.014,0.235,0.0013360992319308
"AT5G52370",7.48431118043242e-08,-2.7605706900767,0.014,0.235,0.0013360992319308
"SK4",7.57753398289643e-08,-1.3390671139243,0.055,0.346,0.00135274136662667
"AT4G30620",7.6852612896769e-08,-1.57899839208346,0.028,0.272,0.00137197284543312
"AT5G42050",8.0934160951097e-08,0.747651336723222,0.076,0.395,0.00144483664129898
"AT3G57880",8.14435187590773e-08,-4.31688382599597,0.007,0.21,0.00145392969688705
"RRP41",8.19062303119438e-08,-1.91126883420247,0.028,0.272,0.00146219002352882
"AT3G03960",8.23059467862045e-08,-0.284708609292831,0.166,0.568,0.00146932576202732
"VDAC4",8.29688349405037e-08,-1.79194518042522,0.062,0.358,0.00148115964135787
"RH36",8.35070210435512e-08,-4.09979927844882,0.007,0.21,0.00149076733966948
"AT3G24200",8.35070210435512e-08,-4.28559903054897,0.007,0.21,0.00149076733966948
"AT2G01630",8.36611838039935e-08,-1.61709690792071,0.028,0.272,0.00149351945326889
"SKIP",8.47417935474411e-08,-0.494526053470657,0.09,0.42,0.00151281049840892
"AT1G59960",8.56211079537393e-08,-4.26722577237321,0.007,0.21,0.00152850801919015
"AT2G37520",8.56211079537393e-08,-4.02966678859,0.007,0.21,0.00152850801919015
"AT1G26665",8.77869752916281e-08,-3.97512250671811,0.007,0.21,0.00156717308290615
"AT1G30240",8.77869752916281e-08,-4.0262610696164,0.007,0.21,0.00156717308290615
"AT4G32420",8.77869752916281e-08,-4.01333504686808,0.007,0.21,0.00156717308290615
"AT5G58410",8.77869752916281e-08,-4.05407080643039,0.007,0.21,0.00156717308290615
"AT4G17610",8.88866113976721e-08,-3.82649533013403,0.007,0.21,0.00158680378667124
"AT1G06200",8.98590717263553e-08,-1.50596153414713,0.041,0.309,0.00160416414845889
"WOL",9.00058460074307e-08,-0.620563961213181,0.007,0.21,0.00160678436292465
"AT2G15270",9.00058460074307e-08,-3.21055398898917,0.007,0.21,0.00160678436292465
"AT2G18330",9.00058460074307e-08,-2.59767731260374,0.007,0.21,0.00160678436292465
"AT3G16230",9.00058460074307e-08,-3.01891466010961,0.007,0.21,0.00160678436292465
"SZF1",9.00058460074307e-08,-2.64144605546696,0.007,0.21,0.00160678436292465
"IYO",9.00058460074307e-08,-2.78697527601885,0.007,0.21,0.00160678436292465
"AT5G09225",9.00058460074307e-08,-0.606250461912292,0.007,0.21,0.00160678436292465
"AT5G14580",9.00058460074307e-08,-3.39322894065974,0.007,0.21,0.00160678436292465
"AT5G41960",9.00058460074307e-08,-1.95284811406865,0.007,0.21,0.00160678436292465
"AT5G45920",9.00058460074307e-08,-3.11275749705164,0.007,0.21,0.00160678436292465
"AT5G58750",9.00058460074307e-08,-3.12005159015551,0.007,0.21,0.00160678436292465
"NAF1",9.07248502058809e-08,-6.57607391799504,0,0.185,0.00161962002587539
"NUDX1",9.07248502058809e-08,-6.60193306464662,0,0.185,0.00161962002587539
"AT2G03780",9.07248502058809e-08,-6.81897400646618,0,0.185,0.00161962002587539
"RGF3",9.07248502058809e-08,-7.79718395902516,0,0.185,0.00161962002587539
"PRMT1A",9.07248502058809e-08,-6.85190600454065,0,0.185,0.00161962002587539
"AT2G40760",9.07248502058809e-08,-6.52542181520718,0,0.185,0.00161962002587539
"DEG2",9.07248502058809e-08,-6.82808778637509,0,0.185,0.00161962002587539
"AT3G03130",9.07248502058809e-08,-6.62088556743947,0,0.185,0.00161962002587539
"RPSAb",9.07248502058809e-08,-6.84413855471276,0,0.185,0.00161962002587539
"AT3G57940",9.07248502058809e-08,-6.54776806809654,0,0.185,0.00161962002587539
"AT3G59040",9.07248502058809e-08,-6.44493914888425,0,0.185,0.00161962002587539
"AT4G00040",9.07248502058809e-08,-6.59391735665529,0,0.185,0.00161962002587539
"AT4G18400",9.07248502058809e-08,-6.68235438374041,0,0.185,0.00161962002587539
"CRF4",9.07248502058809e-08,-6.41776902405169,0,0.185,0.00161962002587539
"PDE340",9.07248502058809e-08,-6.36350204947226,0,0.185,0.00161962002587539
"OVA2",9.07248502058809e-08,-6.52832327410973,0,0.185,0.00161962002587539
"AT3G04500",9.28056938970843e-08,-0.36174950976684,0.055,0.346,0.00165676724745075
"AT3G02760",9.71738360289182e-08,-1.37470061692023,0.041,0.309,0.00173474732078825
"AT4G22212",9.71738360289182e-08,-0.737996317848864,0.041,0.309,0.00173474732078825
"AT1G45332",9.90736091071828e-08,-1.04055509321538,0.028,0.272,0.00176866206978143
"AT3G53730",1.01183434025814e-07,-1.64236106282394,0.028,0.272,0.00180632666422884
"AT1G75200",1.03162290638277e-07,-1.6995692046617,0.069,0.37,0.00184165321247452
"AT3G56130",1.04791355120136e-07,-0.764110445612996,0.062,0.358,0.00187073527160466
"CLPP4",1.05001898888699e-07,-0.488365918325696,0.09,0.42,0.00187449389896106
"AT5G15320",1.05121475862621e-07,-0.777807409386051,0.131,0.519,0.00187662858709952
"AAPT1",1.08607546665197e-07,-0.924680939409352,0.062,0.358,0.0019388619230671
"AT3G12370",1.12865460187963e-07,-2.59283893285457,0.034,0.284,0.00201487419527551
"GASA4",1.13491981031597e-07,3.10395604511816,0.655,0.654,0.00202605884537607
"2-Cys Prx B",1.15198933367896e-07,-3.03494651086484,0.021,0.247,0.00205653135848369
"GER2",1.15742560500043e-07,-0.515194975152219,0.076,0.383,0.00206623619004676
"SAR1",1.20413231656739e-07,-1.42954158329456,0.021,0.247,0.00214961701153611
"AT4G39960",1.25855560738447e-07,-3.0223272399557,0.021,0.247,0.00224677347030276
"emb1138",1.30471130782912e-07,-1.41479610841635,0.048,0.321,0.00232917062673654
"AT1G43580",1.31264626123549e-07,-1.56795688906925,0.055,0.333,0.0023433361055576
"SCL30A",1.32698466871113e-07,-0.483300125449885,0.076,0.383,0.0023689330305831
"GAMMA-TIP",1.39306877143752e-07,7.43376212252998,0.303,0.012,0.00248690637077025
"AT1G02160",1.40522980126929e-07,-2.23330155350447,0.021,0.247,0.00250861624122593
"GR-RBP6",1.40522980126929e-07,-1.07721096967554,0.021,0.247,0.00250861624122593
"AT2G20280",1.40522980126929e-07,-2.46358695225142,0.021,0.247,0.00250861624122593
"AT1G16040",1.41267407372775e-07,-1.71001848777006,0.055,0.333,0.00252190575641878
"RAB18",1.42981932947254e-07,-0.702262148891452,0.11,0.469,0.00255251346697438
"CDC48C",1.43729274994986e-07,-3.94907000202378,0.014,0.222,0.00256585501721048
"AT4G12790",1.45436597661148e-07,-2.15380903343371,0.041,0.296,0.00259633414144681
