"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"AT5G58330",0.00754272271590932,-0.335617048331777,0.146,0.045,1
"LHCB2.1",0.0080265095503751,-9.07008789212015,0,0.149,1
"LHCB4.1",0.00820671729202909,-3.23368731798933,0.122,0.281,1
"UBC2",0.00836953145426921,0.422413002017487,0.122,0.034,1
"AT4G16660",0.00843479222673091,-0.373412350731921,0.122,0.034,1
"LHB1B1",0.00845195283978593,-9.0600480240636,0,0.147,1
"APX1",0.00971837010730508,-0.290271498827314,0.244,0.094,1
"ERD15",0.0106151880798933,-0.435617216328379,0.195,0.07,1
"AT5G21090",0.0112141936622862,0.265805641424895,0.122,0.036,1
"TIM",0.0130941656710061,-0.529237484526924,0.171,0.06,1
"LHCA1",0.0151322079372171,-2.42960011362582,0.244,0.351,1
"LHCB2.2",0.0151842091579162,-5.17103012750269,0.024,0.163,1
"AT4G37830",0.0154359911840572,-0.326955598642857,0.122,0.038,1
"AT5G23575",0.0154360217486366,-0.290303590869081,0.122,0.038,1
"RBCS2B",0.0154520603341819,-3.87340443965039,0.049,0.192,1
"emb1138",0.019632532071375,-0.879182931793903,0.171,0.063,1
"PPa6",0.0196325550087004,-0.758044222376644,0.171,0.063,1
"AT1G25098",0.020029680396335,-0.496849194710584,0.317,0.139,1
"RPT3",0.0203952653777384,-0.51478272210398,0.146,0.051,1
"AT5G08690",0.0203953127628671,-0.881690736433813,0.146,0.051,1
"RBCS1B",0.0208698255855205,-4.60443799750062,0.024,0.152,1
"LHCA4",0.0219925809003642,-2.3887185802965,0.171,0.295,1
"CP29",0.0231900520550419,-0.689825828985777,0.415,0.192,1
"CA1",0.0244741333796229,-8.59569711275864,0,0.111,1
"MTO3",0.0258907474620103,-0.693754878052308,0.122,0.041,1
"AT5G19760",0.0258907474620103,-0.686216354557262,0.122,0.041,1
"LTP2",0.0263872489839777,-0.685196956249141,0.293,0.132,1
"AT5G21020",0.0264839518604243,-0.782033565185373,0.195,0.079,1
"PSAE-1",0.0271399765854142,-2.95883480409763,0.098,0.226,1
"LHCB6",0.0297849440949148,-2.5910473386991,0.122,0.248,1
"GASA4",0.0309435734268122,-0.716314626709621,0.195,0.08,1
"PSAL",0.0314207541040883,-2.8118873875618,0.171,0.281,1
"AT3G11630",0.0319285697464518,-3.12442260981159,0.073,0.195,1
"CAC1",0.0326286479445741,-0.315989345007384,0.122,0.043,1
"ACO3",0.0327498832750674,-0.552314423626405,0.22,0.094,1
"RCA",0.0329669192959007,-3.39723390268716,0.146,0.26,1
"ICL",0.035781581460719,-1.75754077659511,0.146,0.271,1
"FBA2",0.040640378091149,-3.46500553395265,0.049,0.161,1
"GAPB",0.0426791809964542,-3.6621369949922,0.049,0.159,1
"PORB",0.0448132535322566,-2.5822173371661,0.146,0.255,1
"PSAN",0.046391876980728,-3.30591713181423,0.073,0.183,1
"PSAK",0.0487941577000804,-3.1765778985354,0.122,0.228,1
"AT5G62350",0.0493506587161122,-0.408941465681996,0.122,0.046,1
"CLPB3",0.0541369477683014,-0.856432693833626,0.171,0.074,1
"PSBQ-2",0.05535030339329,-3.66774890253809,0.049,0.151,1
"PGK1",0.0558411189182864,-4.62112806617012,0.024,0.12,1
"CLA1",0.0714420512596926,-0.777737786838803,0.146,0.063,1
"PSAF",0.0800650666895952,-2.59964050386151,0.171,0.252,1
"RPL12-C",0.0801084635806757,-0.480345835825945,0.171,0.079,1
"HSP21",0.0808640181544409,-3.1293960367745,0.024,0.108,1
"DRT112",0.0824559832127111,-2.96132647948202,0.122,0.211,1
"PRPL11",0.0839962596469929,-0.908069945523359,0.122,0.051,1
"AT5G47190",0.0839962596469929,-0.945975542581615,0.122,0.051,1
"PYK10",0.0978717894820477,-2.96205111896041,0.049,0.132,1
"AT1G01320",0.0980848823000732,-0.772362074901362,0.122,0.053,1
"PTAC17",0.0980848823000732,-1.33734367920963,0.122,0.053,1
"PDIL1-1",0.0980849835932969,-0.714947429241081,0.122,0.053,1
"AT4G01310",0.105372247820344,-3.56987545844382,0.073,0.156,1
"CLPC1",0.108469978182794,-0.87690724015992,0.244,0.125,1
"AT3G52960",0.113485482854708,-0.773183707103309,0.122,0.055,1
"GRF3.1",0.113485535872646,-0.493442239598162,0.122,0.055,1
"AT4G33865",0.113485562381613,-0.673509332802263,0.122,0.055,1
"EMB3105",0.124412287099916,-3.56711934005749,0.049,0.123,1
"PSAO",0.126074538956617,-2.55149193462068,0.171,0.236,1
"AT3G08610",0.130192802455411,-0.792772460646765,0.122,0.057,1
"PETC",0.137353148931332,-3.23130429836291,0.049,0.12,1
"PSBP-1",0.138823914292867,-1.96639055085011,0.146,0.214,1
"LHCA2",0.142908255796879,-3.12013638515934,0.146,0.212,1
"GRP3S",0.144193379815856,-2.19802092828491,0.073,0.149,1
"AT2G45180",0.149337222337667,-2.50844432862063,0.171,0.231,1
"Cpn60beta2",0.151179259771036,-0.883279034765009,0.268,0.146,1
"AT5G65220",0.151565829300834,-3.72009492856664,0.049,0.116,1
"MLS",0.159184670631821,-3.6902526326224,0.049,0.115,1
"PSBQA",0.162626023248891,-2.58061186285762,0.073,0.142,1
"APA1",0.166164853003395,-0.681127651912895,0.122,0.06,1
"GOX2",0.167165917311357,-3.43421514698285,0.049,0.113,1
"RPL24",0.172360079284802,-0.686758465484666,0.146,0.075,1
"AT5G19940",0.184280130688731,-3.94131498911018,0.049,0.11,1
"RPL12-A",0.187814156338027,-0.840760999623052,0.195,0.108,1
"AT4G01150",0.188200540757053,-1.95315050119687,0.171,0.226,1
"2-Cys Prx B",0.194027336399136,-3.12809442411189,0.049,0.108,1
"HSP17.6II",0.200112167082845,-0.787163210731059,0.317,0.182,1
"PSAH2",0.207624571315135,-3.04540452808093,0.073,0.132,1
"CPN20",0.208829232267142,-0.716806522354698,0.317,0.183,1
"CRD1",0.209040693048027,-2.56971586586825,0.098,0.156,1
"AT5G48570",0.212021611070396,-1.3654286281778,0.171,0.094,1
"AT3G54210",0.213725276331835,-2.39039006250684,0.049,0.104,1
"SSR16",0.217605388770059,-2.882164997364,0.073,0.13,1
"GAPA",0.228018253294483,-3.20545598177097,0.073,0.128,1
"ADC2",0.248071117258828,-0.455967895415509,0.122,0.067,1
"ELP",0.250204725299152,-3.09154712550921,0.073,0.125,1
"TIP2",0.250694524868301,-2.29963767969093,0.122,0.171,1
"ATHSP22.0",0.253446257967796,-0.688909326610663,0.22,0.13,1
"PKT3",0.253901304864787,-0.955564705511846,0.122,0.067,1
"cpHsc70-1",0.254368849846099,-1.28016920893588,0.268,0.158,1
"FD1",0.269727585150811,-1.19968176701357,0.171,0.099,1
"LHCA3",0.275407352593094,-2.86502637330742,0.171,0.207,1
"PSBX",0.284094909484678,-2.4723298504592,0.146,0.187,1
"FSD1",0.285745190558106,-3.07093960134925,0.098,0.144,1
"PRXQ",0.29778061786209,-1.65010363832236,0.146,0.086,1
"GLDP1",0.306399014059356,-1.23168215948788,0.122,0.07,1
"AT2G37220",0.322999774856867,-2.56760084294583,0.146,0.182,1
"PSBW",0.336879180613255,-2.48907039437052,0.146,0.18,1
"AT1G74470",0.351925744010138,-2.35664761135593,0.146,0.178,1
"NIT1",0.351974911769757,-2.09741455412107,0.122,0.158,1
"NPQ4",0.359550500181976,-2.23100089689671,0.073,0.111,1
"PSAH-1",0.359550661834247,-2.73094850140019,0.073,0.111,1
"GAPA-2",0.360839164577955,-1.20376639862783,0.122,0.074,1
"HSP18.2",0.3696294921833,-0.92409756740144,0.561,0.322,1
"AT2G26500",0.375441540196571,-1.97029907050464,0.122,0.156,1
"PSAE-2",0.375826593741632,-3.20613053067861,0.073,0.11,1
"GSTU19",0.394351576195781,-1.73923589691255,0.171,0.195,1
"AT3G60750",0.398401459955256,-1.18972716062897,0.317,0.199,1
"ACP4",0.401580388168528,-1.14529917728253,0.171,0.11,1
"RBP31",0.421176492496262,-2.49166366089314,0.098,0.128,1
"CP12-1",0.43381331226209,-1.42657164225084,0.098,0.132,1
"RPL21C",0.450201020509341,-2.14092654911147,0.098,0.127,1
"LHCB4.2",0.468233865204313,-2.55237612145187,0.073,0.101,1
"PSBO1",0.494056080092987,-2.00665624036329,0.268,0.252,1
"PRPS20",0.502972685424588,-1.87486159211763,0.098,0.122,1
"PSAD-1",0.506957455485558,-2.59141784623175,0.122,0.142,1
"PCK1",0.528947637403164,-2.15455370369274,0.22,0.216,1
"AT2G43030",0.54029244618402,-1.86245605644844,0.122,0.084,1
"MT2A",0.542871110763337,-0.810530917113764,0.415,0.274,1
"ROC4",0.543836905051418,-1.75823488147696,0.22,0.151,1
"FED A",0.585077121479818,-2.26221326981183,0.171,0.175,1
"GGT1",0.604996647229798,-2.73145770927158,0.098,0.113,1
"GOX1",0.631058677548274,-1.94436130776062,0.098,0.111,1
"GS2",0.678217871575802,-2.07510336719982,0.098,0.108,1
"CAT2.1",0.68466752579792,-1.60496575948682,0.146,0.11,1
"CAT3",0.690716330303822,-1.22063337545758,0.146,0.111,1
"HEMC",0.701235907201278,-1.47839693872885,0.122,0.092,1
"PSI-P",0.708186183552634,-2.49988040770505,0.122,0.127,1
"FNR1",0.722457838685231,-1.95263677667001,0.146,0.146,1
"PSRP5",0.736983377409028,-1.70965784807555,0.122,0.125,1
"UBQ10",0.757577294781653,-1.87764164757757,0.098,0.103,1
"PRPL28",0.758871383667192,-1.67192516950355,0.098,0.103,1
"FNR2",0.762757652232433,-2.27386562061393,0.098,0.103,1
"EMB3113",0.765700605393614,-1.6817144548555,0.122,0.096,1
"AILP1",0.776443733329947,-1.55379694098066,0.146,0.115,1
"PMSR4",0.785382172579037,-2.36355362720857,0.098,0.101,1
"GUN5",0.785700712203971,-2.84060992529674,0.122,0.122,1
"PDE334",0.795935588255438,-1.51987330022682,0.098,0.101,1
"emb1473",0.850939966035971,-1.49768826076773,0.122,0.101,1
"RPL15",0.861618554701588,-1.57182363104939,0.122,0.101,1
"PSBTN",0.877125591131034,-1.48839879524275,0.171,0.139,1
"LHCB5",0.894887324076945,-1.33720908815319,0.22,0.19,1
"CPN60B",0.959254076006024,-1.96140700731645,0.146,0.13,1
"SHM1",0.986132740910742,-2.08101884558477,0.122,0.108,1
